Month,Unemployment Rate,Avg Person Savings,Avg Firm Savings,Avg Price,Avg Inventory,Avg Wage,Price_SMA,Stock_SMA
210,0.0,57365.61183635975,520012.555741886,301.3887989842759,906.7,2890.756809454343,301.0313732475794,847.6
211,0.0,57417.7025558636,517408.0197666943,301.38855820903234,929.0,2896.385663792309,301.16779224368634,858.4416666666666
212,0.0,57453.7761651718,515604.3393012841,301.37651944685376,947.4,2899.0479411438046,301.30417188956164,867.6166666666667
213,0.0,57145.982606691476,530994.0172253004,300.73970184482675,907.0,2905.2642729342792,301.28908814367963,876.4833333333332
214,0.0,56894.112167155545,543587.5392020968,300.138485772737,874.3,2913.6599295970327,301.17372147674666,877.6083333333335
215,0.0,56640.82603375927,556251.8458719106,300.12765425839996,840.4,2920.5870316615355,301.0595384609914,878.8166666666667
216,0.0,56849.30324309126,545827.9854053115,300.07975443144386,886.0,2927.8075194502317,300.99154537469985,882.4000000000001
217,0.0,56953.95328529053,540595.4832953478,299.46508544632866,910.6,2947.483488773594,300.8232121167203,890.8000000000001
218,0.0,56926.03011491545,541991.6418141025,300.0648685133531,906.4,2971.2188031065475,300.7058022613002,892.9083333333333
219,0.0,57167.95566490013,529895.3643148675,300.040333893454,944.0,2984.9168887013207,300.58931861188813,901.0333333333333
220,0.0,57618.046134151504,507390.8408522986,300.6179634300632,1014.9,2978.3161425155604,300.5711322662708,914.7916666666666
221,0.0,57412.831705467026,517651.562286523,300.5833378865239,977.8,2989.679594817794,300.50092184310773,920.375
222,0.0,57205.69902202418,528008.1964586652,299.3568570013032,936.8,2990.179787279905,300.33159334452665,922.8833333333333
223,0.0,57395.50353125569,518517.97099709045,298.7561218058766,961.2,2990.038583681398,300.1122236442637,925.5666666666666
224,0.0,57488.717614175745,513857.26685108745,298.7323089340017,971.3,2986.5737450873444,299.8918727681926,927.5583333333334
225,0.0,57526.73318627052,511956.48824634834,297.50629959272294,970.4,2992.469903061619,299.6224225805173,932.8416666666667
226,0.0,57307.4806546877,522919.114825489,296.91640081193657,920.7,2995.5283440323064,299.3539155004507,936.7083333333334
227,0.0,57106.255743983435,532980.3603607022,296.91640081193657,873.9,2992.3672018796037,299.0863110465787,939.5
228,0.0,57621.64542452022,507210.87633386336,297.4827502000127,953.3,2986.687719568491,298.86989402729273,945.1083333333332
229,0.0,57960.15620556692,490285.3372815285,298.0476482964309,1004.2,2989.430305598604,298.75177426480127,952.9083333333333
230,0.0,57712.38908119606,502673.6935000714,296.8447598818213,949.2,2991.357086322792,298.4834318788403,956.4749999999999
231,0.0,57755.02097132217,500542.0989937664,295.65459254551257,941.5,2982.2404731138004,298.1179534331785,956.2666666666665
232,0.0,57749.13165596433,500836.5647616584,295.6197171074082,928.7,2994.7835575298345,297.7014329062906,949.0833333333334
233,0.0,58101.64171533089,483211.0617933304,294.9954189554897,974.8,3015.864893256376,297.23577299537106,948.8333333333334
234,0.0,58061.821994311,485202.04784432455,294.3603068992308,952.2,3009.6936649436016,296.8193938201984,950.1166666666667
235,0.0,57833.06987683644,496639.65371805226,294.34853239516747,897.0,2995.231470986656,296.4520947026393,944.7666666666668
236,0.0,57895.139038548594,493536.1956324441,294.3252051153758,894.8,3006.767849898982,296.08483605108717,938.3916666666665
237,0.0,57802.82196991714,498152.0490640161,294.3129643446832,863.6,3003.3704461466177,295.81872478041714,929.4916666666667
238,0.0,57657.89686747742,505398.30418600177,295.466385718209,826.3,2996.108563105384,295.69789018927315,921.625
239,0.0,58139.567758552446,481314.75963225047,295.44236592023265,898.9,2991.5920151006944,295.57505394829786,923.7083333333334
240,0.0,57978.17934217579,489384.1804510841,294.8187883697729,859.3,2991.6725536990107,295.3530571291112,915.875
